county_fips,county_name,state_fips,state_abbr,total_population,total_households,median_household_income,median_age,pct_65_plus,pct_rural,pct_served,pct_underserved,pct_unserved,pct_below_benchmark,complaints_total,complaints_per_1k_hh,complaints_wireless_wireline,complaints_internet,complaints_tv_video,complaints_emergency,complaints_radio,complaints_accessibility,complaints_billing_dispute,complaints_other,desert_cutoff,is_digital_desert,data_center_count,planned_count,planned_mw,operational_mw,modeled_water_l_per_year,c_availability_gap,c_complaint_friction,c_socioeconomic,equity_index,infra_norm,access_norm,mismatch_score,mismatch_quadrant
35045,San Juan County,,,1741,669,42071,37.9,0.2072,0.6879,0.5036,0.2873,0.2091,0.4964,12,17.94,9,2,1,0,0,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.5267402376910016,0.6099808061420345,0.676173319728129,59.32,0.0,0.6180124223602486,0.0,low_compute_underserved
35047,San Miguel County,,,66540,24473,77883,33.7,0.1112,0.1129,0.8536,0.0485,0.098,0.1464,288,11.77,206,49,25,4,4,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.15534804753820033,0.37312859884836846,0.17520988087031186,23.65,0.0,0.2077294685990338,0.0,low_compute_served
35049,Santa Fe County,,,118019,44728,77467,30.7,0.1315,0.0943,0.9498,0.0,0.0502,0.0502,314,7.02,225,53,27,4,4,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.053268251273344655,0.19078694817658348,0.1843545412968251,13.42,0.0,0.09006211180124224,0.0,low_compute_served
35051,Sierra County,,,56821,22427,71970,36.5,0.1206,0.3359,0.6285,0.2928,0.0787,0.3715,288,12.84,206,49,25,4,4,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.3942062818336163,0.4142034548944337,0.29865310982248733,37.73,0.0,0.3696802392454567,0.0,low_compute_served
35053,Socorro County,,,8245,3111,35515,44.6,0.304,0.7428,0.3223,0.5154,0.1624,0.6777,56,18.0,40,9,5,1,1,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.7191213921901528,0.6122840690978887,0.8005260209431763,70.21,0.0,0.743271221532091,0.0,low_compute_underserved
35055,Taos County,,,58964,21434,68102,33.5,0.1255,0.1381,0.962,0.0,0.038,0.038,296,13.81,212,50,25,4,4,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.04032258064516129,0.4514395393474089,0.2583246451890606,23.87,0.0,0.2102599493903842,0.0,low_compute_served
35057,Torrance County,,,74695,27941,70943,32.2,0.1803,0.2708,0.7758,0.1147,0.1095,0.2242,414,14.82,296,70,36,5,5,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.23790322580645162,0.49021113243761993,0.3205970089687161,34.69,0.0,0.3347135955831608,0.0,low_compute_served
35059,Union County,,,180863,72695,84924,33.0,0.0828,0.0014,0.9445,0.0555,0.0,0.0555,1099,15.12,786,186,95,14,14,3,1,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.05889219015280136,0.5017274472168906,0.0712141428721329,21.7,0.0,0.18530020703933747,0.0,low_compute_served
35061,Valencia County,,,8282,2908,43218,42.0,0.2736,0.8685,0.418,0.4047,0.1773,0.582,66,22.7,47,11,6,1,1,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.6175721561969439,0.7927063339731285,0.7738669331199376,71.79,0.0,0.7614446744881528,0.0,low_compute_underserved
36001,Albany County,,,18856,8237,56822,37.1,0.1851,0.4563,0.6569,0.2531,0.09,0.3431,97,11.78,69,16,8,1,1,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.3640704584040747,0.37351247600767756,0.48272861889782614,39.7,0.0,0.39233954451345754,0.0,low_compute_served
36003,Allegany County,,,64714,24578,72110,33.9,0.1361,0.0578,0.9322,0.0678,0.0,0.0678,497,20.22,355,84,43,6,6,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.07194397283531409,0.6975047984644913,0.21021959441635646,32.55,0.0,0.31009891879457097,0.0,low_compute_served
36005,Bronx County,,,27013,10362,67001,40.5,0.1958,0.5655,0.5095,0.333,0.1575,0.4905,66,6.37,47,11,6,1,1,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.5204796264855688,0.16583493282149714,0.45986287564749295,38.12,0.0,0.37416609155739594,0.0,low_compute_served
36007,Broome County,,,6102,2242,42948,42.8,0.3074,0.8934,0.3841,0.3848,0.2312,0.6159,27,12.04,19,5,2,0,0,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.653544142614601,0.383493282149712,0.8058290337164603,59.71,0.0,0.6224982746721878,0.0,low_compute_underserved
36009,Cattaraugus County,,,42466,15252,71207,37.1,0.1341,0.4383,0.667,0.2607,0.0723,0.333,212,13.9,152,36,18,3,3,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.35335314091680814,0.45489443378119004,0.3481468969584893,38.76,0.0,0.3815274902231424,0.0,low_compute_served
36011,Cayuga County,,,52271,18219,58429,39.6,0.1656,0.2061,0.8429,0.0646,0.0924,0.1571,252,13.83,180,43,22,3,3,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.16670203735144312,0.4522072936660269,0.37206980784788046,31.8,0.0,0.30147227973314933,0.0,low_compute_served
36013,Chautauqua County,,,28079,10828,50852,39.4,0.1698,0.368,0.793,0.1868,0.0203,0.207,127,11.73,91,21,11,2,2,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.21965195246179964,0.3715930902111324,0.48192434348072843,33.84,0.0,0.3249367379802163,0.0,low_compute_served
36015,Chemung County,,,33172,11898,49014,41.0,0.1729,0.5749,0.687,0.1871,0.1259,0.313,134,11.26,96,23,12,2,2,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.3321307300509338,0.35355086372360844,0.5685624054584042,39.87,0.0,0.3942949160340465,0.0,low_compute_served
36017,Chenango County,,,18101,6632,59454,37.4,0.2339,0.4187,0.7012,0.2101,0.0887,0.2988,138,20.81,99,23,12,2,2,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.317062818336163,0.7201535508637235,0.48298251911028167,49.96,0.0,0.5103519668737061,0.0,low_compute_underserved
36019,Clinton County,,,163325,66847,81250,32.1,0.1945,0.2167,0.8358,0.1074,0.0568,0.1642,688,10.29,492,116,59,9,9,2,1,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.17423599320882854,0.31631477927063334,0.24194355489601188,24.09,0.0,0.21279043018173455,0.0,low_compute_served
36021,Columbia County,,,8028,2689,51370,46.4,0.2121,0.9683,0.2413,0.5518,0.207,0.7587,31,11.53,22,5,3,0,0,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.805072156196944,0.36391554702495205,0.7154153440922575,62.83,0.0,0.6583850931677018,0.0,low_compute_underserved
36023,Cortland County,,,11939,4806,45692,42.2,0.2535,0.8233,0.4121,0.4163,0.1716,0.5879,104,21.64,74,18,9,1,1,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.6238327674023769,0.7520153550863723,0.7287961266801534,69.49,0.0,0.7349896480331262,0.0,low_compute_underserved
36025,Delaware County,,,25471,9219,55772,35.5,0.1957,0.4138,0.678,0.2448,0.0773,0.322,149,16.16,107,25,13,2,2,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.3416808149405772,0.5416506717850288,0.4815810631240106,44.66,0.0,0.4493903841729928,0.0,low_compute_served
36027,Dutchess County,,,76458,27717,71779,32.4,0.1277,0.0805,0.8936,0.0846,0.0217,0.1064,421,15.19,301,71,36,5,5,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.11290322580645161,0.5044145873320538,0.21504180232381023,27.55,0.0,0.2525879917184265,0.0,low_compute_served
36029,Erie County,,,3771,1376,49775,40.4,0.3076,0.9007,0.4491,0.3063,0.2447,0.5509,21,15.26,15,4,2,0,0,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.5845713073005093,0.5071017274472169,0.7629874876142808,60.21,0.0,0.6282493673798022,0.0,low_compute_underserved
36031,Essex County,,,4779,1820,52411,43.6,0.2731,0.7435,0.6197,0.2448,0.1355,0.3803,15,8.24,11,3,1,0,0,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.40354414261460103,0.23761996161228408,0.6684993852835881,41.17,0.0,0.40924775707384403,0.0,low_compute_served
36033,Franklin County,,,1902,673,43791,44.0,0.2628,0.8601,0.313,0.4147,0.2722,0.687,11,16.34,8,2,1,0,0,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.7289898132427844,0.5485604606525911,0.7602532921641922,67.37,0.0,0.7106050149528411,0.0,low_compute_underserved
36035,Fulton County,,,26181,10617,61601,39.2,0.2696,0.5627,0.5801,0.3227,0.0971,0.4199,86,8.1,61,15,7,1,1,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.44556451612903225,0.23224568138195775,0.5417182885931786,39.49,0.0,0.38992408557625957,0.0,low_compute_served
36037,Genesee County,,,6094,2265,51743,43.2,0.2976,0.9415,0.3349,0.4572,0.2079,0.6651,37,16.34,26,6,3,0,0,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.7057512733446519,0.5485604606525911,0.7577993937457054,66.37,0.0,0.6991028295376122,0.0,low_compute_underserved
36039,Greene County,,,15435,5902,51213,36.6,0.1836,0.5229,0.6377,0.2248,0.1374,0.3623,93,15.76,66,16,8,1,1,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.3844439728353141,0.526295585412668,0.5424884870580378,47.36,0.0,0.48044628479411083,0.0,low_compute_served
36041,Hamilton County,,,58044,22338,67462,30.6,0.1417,0.3238,0.758,0.1789,0.0631,0.242,364,16.3,260,62,31,5,5,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.2567911714770798,0.5470249520153551,0.3378664480318807,37.86,0.0,0.3711755233494364,0.0,low_compute_served
36043,Herkimer County,,,11147,4032,48367,37.9,0.2794,0.7892,0.3946,0.3823,0.2231,0.6054,59,14.63,42,10,5,1,1,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.642402376910017,0.4829174664107486,0.7154578396552872,60.48,0.0,0.6313549574419139,0.0,low_compute_underserved
36045,Jefferson County,,,33667,11765,57082,37.2,0.1819,0.587,0.4821,0.3687,0.1492,0.5179,204,17.34,146,34,18,3,3,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.5495543293718167,0.5869481765834932,0.5247094434409,55.64,0.0,0.5756843800322061,0.0,low_compute_underserved
36047,Kings County,,,17193,6492,53087,38.0,0.2108,0.6841,0.4529,0.4084,0.1386,0.5471,71,10.94,51,12,6,1,1,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.5805390492359932,0.3412667946257198,0.6036712600600472,50.26,0.0,0.5138026224982747,0.0,low_compute_underserved
36049,Lewis County,,,58839,20886,63290,37.1,0.1586,0.3653,0.6865,0.1756,0.1379,0.3135,345,16.52,247,58,30,4,4,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.3326612903225806,0.5554702495201534,0.39093431373356513,42.52,0.0,0.4247757073844031,0.0,low_compute_served
36051,Livingston County,,,45848,16934,73339,38.4,0.1759,0.3623,0.7486,0.2095,0.0418,0.2514,254,15.0,182,43,22,3,3,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.26676570458404075,0.4971209213051823,0.3338532470441824,36.42,0.0,0.35461237635150683,0.0,low_compute_served
36053,Madison County,,,10458,4075,51735,42.1,0.2505,0.8682,0.3789,0.46,0.161,0.6211,48,11.78,34,8,4,1,1,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.6590619694397283,0.37351247600767756,0.7023119521314946,56.99,0.0,0.5912123303427652,0.0,low_compute_underserved
36055,Monroe County,,,20288,7623,64772,40.5,0.1347,0.4123,0.6198,0.2653,0.115,0.3802,118,15.48,84,20,10,2,2,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.4034380305602716,0.5155470249520153,0.38233714307071054,43.74,0.0,0.43880837359098235,0.0,low_compute_served
36057,Montgomery County,,,94202,35480,64226,31.6,0.1579,0.1282,0.7089,0.2234,0.0677,0.2911,595,16.77,425,101,51,8,8,2,1,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.3088921901528014,0.565067178502879,0.30126376432213364,39.66,0.0,0.39187945709684835,0.0,low_compute_served
36059,Nassau County,,,41339,15927,77303,35.6,0.1475,0.3312,0.7138,0.1971,0.0891,0.2862,210,13.19,150,35,18,3,3,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.30369269949066213,0.42763915547024955,0.2785154019110846,34.08,0.0,0.3276972624798712,0.0,low_compute_served
36061,Manhattan Borough,,,4282,1549,32279,42.5,0.3194,0.8823,0.2898,0.5289,0.1814,0.7102,19,12.27,14,3,2,0,0,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.7536078098471987,0.3923224568138195,0.8807007230202312,65.89,0.0,0.6935817805383022,0.0,low_compute_underserved
36063,Niagara County,,,57622,21067,62537,38.3,0.1627,0.2979,0.8377,0.1028,0.0595,0.1623,267,12.67,191,45,23,3,3,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.17221986417657045,0.40767754318618044,0.37496695237971667,30.53,0.0,0.2868645042558086,0.0,low_compute_served
36065,Oneida County,,,6360,2584,40367,43.4,0.3056,0.9311,0.3342,0.4244,0.2415,0.6658,46,17.8,33,8,4,1,1,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.7064940577249574,0.6046065259117083,0.8350923929570361,70.3,0.0,0.7443064182194616,0.0,low_compute_underserved
36067,Onondaga County,,,150273,61279,84560,33.8,0.1415,0.1253,0.9553,0.0,0.0447,0.0447,535,8.73,383,90,46,7,7,2,1,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.0474320882852292,0.2564299424184261,0.15425254181132186,14.73,0.0,0.1051299746951921,0.0,low_compute_served
36069,Ontario County,,,91887,33248,75182,29.4,0.1621,0.1257,0.8826,0.1172,0.0003,0.1174,284,8.54,203,48,24,4,4,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.12457555178268251,0.24913627639155467,0.22999750422259654,19.45,0.0,0.15942028985507245,0.0,low_compute_served
36071,Orange County,,,36261,14067,62640,33.2,0.1693,0.2902,0.7432,0.2259,0.0308,0.2568,204,14.5,146,34,18,3,3,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.2724957555178268,0.47792706333973123,0.3757729503454236,37.02,0.0,0.3615136876006442,0.0,low_compute_served
36073,Orleans County,,,30653,11166,56956,41.5,0.2091,0.5671,0.6897,0.1263,0.184,0.3103,178,15.94,127,30,15,2,2,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.32926570458404075,0.5332053742802303,0.5358435133977884,45.23,0.0,0.4559466298596734,0.0,low_compute_served
36075,Oswego County,,,19277,6843,47258,34.3,0.2453,0.625,0.5493,0.3444,0.1062,0.4507,152,22.21,109,26,13,2,2,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.4782470288624788,0.7738963531669866,0.6437457604792041,62.31,0.0,0.6524039567517829,0.0,low_compute_underserved
36077,Otsego County,,,59318,23639,76884,36.7,0.1951,0.1138,0.8128,0.1435,0.0437,0.1872,342,14.47,245,58,29,4,4,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.19864176570458406,0.47677543186180427,0.2354224018084109,30.52,0.0,0.2867494824016563,0.0,low_compute_served
36079,Putnam County,,,15706,6312,57834,40.7,0.2033,0.6186,0.4456,0.3667,0.1878,0.5544,62,9.82,44,10,5,1,1,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.5882852292020373,0.29827255278310943,0.5443336759889112,47.58,0.0,0.4829767655854612,0.0,low_compute_served
36081,Queens County,,,33850,11470,71229,32.4,0.1586,0.1928,0.8767,0.0531,0.0703,0.1233,211,18.4,151,36,18,3,3,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.13083616298811546,0.6276391554702494,0.2776208829711735,34.14,0.0,0.3283873936047849,0.0,low_compute_served
36083,Rensselaer County,,,75782,27530,74793,32.1,0.1331,0.1849,0.796,0.1873,0.0167,0.204,438,15.91,313,74,38,6,6,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.2164685908319185,0.5320537428023032,0.23491039875189412,33.15,0.0,0.3170002300437083,0.0,low_compute_served
36085,Staten Island Borough,,,12331,4676,34277,45.0,0.2389,0.6874,0.5332,0.36,0.1069,0.4668,30,6.42,21,5,3,0,0,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.4953310696095076,0.16775431861804221,0.7480840821592616,44.39,0.0,0.44628479411088107,0.0,low_compute_served
36087,Rockland County,,,11510,4496,42034,43.4,0.2196,0.6572,0.3966,0.3871,0.2162,0.6034,48,10.68,34,8,4,1,1,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.6402801358234296,0.3312859884836852,0.6735430615263629,54.04,0.0,0.55728088336784,0.0,low_compute_underserved
36089,St. Lawrence County,,,5535,2110,45839,43.7,0.2153,1.0,0.3405,0.4912,0.1684,0.6595,28,13.27,20,5,2,0,0,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.6998089983022071,0.4307101727447216,0.7654223301737668,62.2,0.0,0.6511387163561076,0.0,low_compute_underserved
36091,Saratoga County,,,6524,2587,42087,40.9,0.222,0.7111,0.4732,0.3967,0.1301,0.5268,46,17.78,33,8,4,1,1,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.5589983022071308,0.6038387715930902,0.6935774922966526,60.83,0.0,0.6353807223372441,0.0,low_compute_underserved
36093,Schenectady County,,,2480,876,36290,42.4,0.31,1.0,0.1975,0.5776,0.2249,0.8025,5,5.71,4,1,0,0,0,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.8515492359932088,0.14049904030710172,0.8891853124721455,61.21,0.0,0.6397515527950312,0.0,low_compute_underserved
36095,Schoharie County,,,63300,24502,63909,38.2,0.1649,0.4879,0.6459,0.2553,0.0988,0.3541,316,12.9,226,53,27,4,4,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.3757427843803056,0.416506717850288,0.4337141917549641,40.45,0.0,0.40096618357487923,0.0,low_compute_served
36097,Schuyler County,,,248258,86681,84229,32.3,0.1571,0.1639,0.7906,0.1437,0.0657,0.2094,1302,15.02,931,220,112,17,17,4,1,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.22219864176570459,0.49788867562380035,0.17986817611471473,30.81,0.0,0.29008511617207267,0.0,low_compute_served
36099,Seneca County,,,152732,57855,79504,32.7,0.1187,0.0732,0.8296,0.1704,0.0,0.1704,159,2.75,114,27,14,2,2,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.18081494057724956,0.026871401151631485,0.15526469543711346,12.05,0.0,0.07430411778237866,0.0,low_compute_served
36101,Steuben County,,,3204,1260,43438,46.2,0.2393,0.806,0.4338,0.4034,0.1628,0.5662,22,17.46,16,4,2,0,0,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.6008064516129032,0.5915547024952015,0.728760981064038,62.96,0.0,0.6598803772716817,0.0,low_compute_underserved
36103,Suffolk County,,,62903,23863,66660,32.5,0.1386,0.0637,0.9502,0.0,0.0498,0.0498,334,14.0,239,56,29,4,4,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.052843803056027164,0.4587332053742802,0.25021229803464506,24.42,0.0,0.21658615136876008,0.0,low_compute_served
36105,Sullivan County,,,152110,65952,77798,29.7,0.1255,0.0282,0.8471,0.11,0.0429,0.1529,609,9.23,435,103,52,8,8,2,1,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.1622453310696095,0.2756238003838772,0.1552052775518079,20.02,0.0,0.16597653554175293,0.0,low_compute_served
36107,Tioga County,,,14085,5252,43626,35.7,0.2193,0.5925,0.4773,0.4171,0.1056,0.5227,52,9.9,37,9,4,1,1,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.5546477079796265,0.3013435700575816,0.6400920138203301,48.74,0.0,0.4963193006671268,0.0,low_compute_served
36109,Tompkins County,,,28562,10679,60051,36.8,0.1971,0.3701,0.6501,0.3068,0.0431,0.3499,109,10.21,78,18,9,1,1,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.37128607809847197,0.3132437619961612,0.43864138066214375,36.78,0.0,0.3587531631009892,0.0,low_compute_served
36111,Ulster County,,,1975,699,23901,41.3,0.2745,0.9354,0.2734,0.521,0.2056,0.7266,3,4.29,2,1,0,0,0,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.7710101867572157,0.08598848368522073,0.9266616232484827,57.02,0.0,0.591557395905222,0.0,low_compute_underserved
36113,Warren County,,,35213,14569,54240,37.1,0.1185,0.377,0.9115,0.0556,0.0329,0.0885,154,10.57,110,26,13,2,2,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.09390916808149405,0.327063339731286,0.42993189501784373,25.95,0.0,0.23418449505406028,0.0,low_compute_served
36115,Washington County,,,6532,2273,42385,38.8,0.2521,0.9078,0.3431,0.414,0.2429,0.6569,37,16.28,26,6,3,0,0,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.6970500848896435,0.5462571976967371,0.7795343688219492,66.49,0.0,0.7004830917874395,0.0,low_compute_underserved
36117,Wayne County,,,32344,11457,76604,37.0,0.0948,0.2716,0.7981,0.1313,0.0706,0.2019,94,8.2,67,16,8,1,1,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.2142402376910017,0.23608445297504796,0.2288773514023985,22.55,0.0,0.19507706464228206,0.0,low_compute_served
36119,Westchester County,,,3478,1204,30081,39.5,0.2726,0.8494,0.4126,0.4354,0.152,0.5874,23,19.1,16,4,2,0,0,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.62330220713073,0.654510556621881,0.8541468819015618,69.19,0.0,0.7315389924085576,0.0,low_compute_underserved
36121,Wyoming County,,,49954,18556,60663,35.3,0.1743,0.2636,0.6927,0.2868,0.0205,0.3073,249,13.42,178,42,21,3,3,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.3260823429541596,0.43646833013435704,0.3828184687178087,37.89,0.0,0.3715205889118932,0.0,low_compute_served
36123,Yates County,,,91935,32234,75142,32.6,0.1504,0.1232,0.9609,0.0298,0.0093,0.0391,389,12.07,278,66,33,5,5,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.04148981324278438,0.38464491362763914,0.22196537229367383,20.67,0.0,0.17345295606165173,0.0,low_compute_served
37001,Alamance County,,,9316,3757,58048,48.2,0.2939,0.9958,0.1982,0.6551,0.1467,0.8018,54,14.37,39,9,5,1,1,0,0,0,0.5591250000000001,True,1.0,0.0,0.0,257.6,0.0,0.8508064516129031,0.472936660268714,0.7324140018594093,68.9,0.0,0.7282033586381413,0.0,low_compute_underserved
37003,Alexander County,,,5952,2120,44797,43.2,0.2901,0.8949,0.3653,0.426,0.2088,0.6347,39,18.4,28,7,3,1,1,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.6734932088285229,0.6276391554702494,0.7830474698212688,68.48,0.0,0.7233724407637452,0.0,low_compute_underserved
37005,Alleghany County,,,1638,634,42981,46.3,0.1946,0.7881,0.5135,0.351,0.1355,0.4865,12,18.93,9,2,1,0,0,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.5162351443123938,0.6479846449136276,0.6971803807557911,60.76,0.0,0.634575569358178,0.0,low_compute_underserved
37007,Anson County,,,17926,7310,52586,41.3,0.2146,0.6547,0.4393,0.4038,0.1569,0.5607,96,13.13,69,16,8,1,1,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.5949702886247877,0.42533589251439546,0.5991331699599347,53.66,0.0,0.5529100529100528,0.0,low_compute_underserved
37009,Ashe County,,,12026,4751,46852,44.9,0.1983,0.7818,0.3456,0.4665,0.1879,0.6544,88,18.52,63,15,8,1,1,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.6943972835314092,0.6322456813819577,0.6715106937356637,66.69,0.0,0.7027835288704853,0.0,low_compute_underserved
37011,Avery County,,,3523,1304,41432,42.5,0.254,0.915,0.2611,0.5073,0.2316,0.7389,25,19.17,18,4,2,0,0,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.7840619694397284,0.6571976967370442,0.789614698077294,74.1,0.0,0.7880147227973314,0.0,low_compute_underserved
37013,Beaufort County,,,44582,17304,62919,34.9,0.1786,0.1671,0.8752,0.0713,0.0535,0.1248,228,13.18,163,39,20,3,3,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.13242784380305603,0.42725527831094046,0.33672855214864444,28.67,0.0,0.2654704393834829,0.0,low_compute_served
37015,Bertie County,,,14207,5154,56132,45.6,0.2917,0.8827,0.2861,0.4824,0.2316,0.7139,118,22.89,84,20,10,2,2,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.7575339558573854,0.7999999999999999,0.7042092352558887,75.91,0.0,0.8088336783988958,0.0,low_compute_underserved
37017,Bladen County,,,6432,2648,34547,43.0,0.2503,0.7243,0.4861,0.3036,0.2103,0.5139,31,11.71,22,5,3,0,0,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.5453098471986417,0.3708253358925144,0.7664321846084239,53.95,0.0,0.5562456866804693,0.0,low_compute_underserved
37019,Brunswick County,,,12445,5227,55603,42.8,0.2363,0.7873,0.4737,0.3485,0.1778,0.5263,67,12.82,48,11,6,1,1,0,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.5584677419354839,0.4134357005758157,0.639194401536495,52.79,0.0,0.5429031515988039,0.0,low_compute_underserved
37021,Buncombe County,,,97548,33569,74532,33.1,0.099,0.1598,0.83,0.1153,0.0547,0.17,321,9.56,230,54,28,4,4,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.1803904923599321,0.2882917466410749,0.20622872966694236,22.46,0.0,0.19404186795491146,0.0,low_compute_served
37023,Burke County,,,53903,19010,67637,35.6,0.1661,0.3358,0.8014,0.1437,0.0549,0.1986,280,14.73,200,47,24,4,4,1,0,0,0.5591250000000001,False,0.0,0.0,0.0,0.0,0.0,0.21073853989813243,0.48675623800383877,0.35638175555086693,34.38,0.0,0.3311479181044399,0.0,low_compute_served
37025,Cabarrus County,,,21305,8379,46925,43.9,0.2697,0.7576,0.4134,0.4646,0.122,0.5866,115,13.72,82,19,10,1,1,0,0,0,0.5591250000000001,True,0.0,0.0,0.0,0.0,0.0,0.6224533106960951,0.4479846449136277,0.7078584874247295,58.27,0.0,0.6059351276742582,0.0,low_compute_underserved
